title,id,release_year,main_character_name,main_character_gender,country,main_character_role
Papadopoulos & Sons,tt2006810,2012,Carl Rice,Male,United Kingdom,gardener
The Nutcracker: The Untold Story,tt1041804,2010,Richard Philipps,Male,United Kingdom,dr.
The Special Relationship,tt1117646,2010,Michael Sheen,Male,United Kingdom,minister
The Dinosaur Project,tt1907779,2012,Richard Dillane,Male,United Kingdom,assistant
Outpost: Black Sun,tt1418712,2012,Catherine Steadman,Female,United Kingdom,scientist
Love Bite,tt2027154,2012,Jessica Szohr,Female,United Kingdom,traveler
My Daughter the Teenage Nudist,tt2865970,2012,Mathew Horne,Male,United Kingdom,narrator
Mr. Stink,tt2428246,2012,Nell Tiger Free,Female,United Kingdom,companion
Entity,tt1842356,2012,Dervla Kirwan,Female,United Kingdom,author
Run for Your Wife,tt1965057,2012,Danny Dyer,Male,United Kingdom,driver
Metamorphosis,tt2319941,2012,Eirik Bar,Male,United Kingdom,narrator
Shank,tt1320296,2010,Kedar Williams-Stirling,Male,United Kingdom,leader
Lennon Naked,tt1560164,2010,Christopher Eccleston,Male,United Kingdom,manager
Locked In,tt1398028,2010,Ben Barnes,Male,United Kingdom,career
Bringing Up Bobby,tt1656170,2011,Milla Jovovich,Female,United Kingdom,artist
Tower Block,tt1992258,2012,Sheridan Smith,Female,United Kingdom,worker
The Veteran,tt1653700,2011,Toby Kebbell,Male,United Kingdom,miller
The Kid,tt1371160,2010,Rupert Friend,Male,United Kingdom,director
Psychosis,tt1351784,2010,Charisma Carpenter,Female,United Kingdom,novelist
Loving Miss Hatto,tt2220204,2012,Alfred Molina,Male,United Kingdom,pianist
Tracker,tt1414378,2010,Ray Winstone,Male,United Kingdom,tracker
Worried About the Boy,tt1597178,2010,Douglas Booth,Male,United Kingdom,singer
The Adored,tt1998400,2012,Laura Martin-Simpson,Male,United Kingdom,photographer
Bibliothèque Pascal,tt0997035,2010,Orsolya Török-Illyés,Female,United Kingdom,social worker
Prowl,tt1559033,2010,Ruta Gedmintas,Female,United Kingdom,driver
The Organ Grinder's Monkey,tt2066119,2011,Rhys Ifans,Male,United Kingdom,painter
Cherry Tree Lane,tt1468829,2010,Rachael Blake,Female,United Kingdom,guard
Route Irish,tt1528312,2010,Mark Womack,Male,United Kingdom,director
Pimp,tt1460643,2010,Robert Cavanah,Male,United Kingdom,employee
Ghost Recon: Alpha,tt2386231,2012,Keith Gilmore,Male,United Kingdom,master
Bionic,tt7804370,2011,Grant Tuohy,Male,United Kingdom,scientist
The Prodigies,tt1374990,2011,Jeffrey Evan Thomas,Male,United Kingdom,researcher
The Wedding Video,tt2035670,2012,Michelle Gomez,Female,United Kingdom,planner
Leonie,tt1426328,2010,Emily Mortimer,Female,United Kingdom,educator
The First Men in the Moon,tt1535107,2010,Rory Kinnear,Male,United Kingdom,narrator
Dive,tt1458547,2010,Aisling Loftus,Female,United Kingdom,diver
The First Grader,tt0790663,2010,Naomie Harris,Female,United Kingdom,teacher
A Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman,tt1979172,2012,Graham Chapman,Male,United Kingdom,narrator
The Big I Am,tt1225302,2010,Leo Gregory,Male,United Kingdom,skinner
Swimmer,tt2149702,2012,Tom Litten,Male,United Kingdom,swimmer
Best Laid Plans,tt1764198,2012,Stephen Graham,Male,United Kingdom,prostitute
Flying Monsters 3D with David Attenborough,tt1777610,2011,David Attenborough,Male,United Kingdom,presenter
Code-Breakers: Bletchley Park's Lost Heroes,tt2491866,2011,Keeley Hawes,Female,United Kingdom,narrator
Our Secret Universe: The Hidden Life of the Cell,tt2525604,2012,David Tennant,Male,United Kingdom,narrator
Patagonia,tt1020559,2010,Matthew Rhys,Male,United Kingdom,guide
Mission London,tt1127702,2010,Ralph Brown,Male,United Kingdom,detective
March of the Dinosaurs,tt1737591,2011,Stephen Fry,Male,United Kingdom,narrator
Shallow,tt2203808,2012,Dan Stevens,Male,United Kingdom,career
The Voorman Problem,tt1998355,2011,Martin Freeman,Male,United Kingdom,doctor
Downton Abbey: Behind the Drama,tt3493920,2011,Hugh Bonneville,Male,United Kingdom,narrator
How to Stop Being a Loser,tt1727506,2011,Simon Phillips,Male,United Kingdom,artist
In Our Name,tt1544590,2010,Joanne Froggatt,Female,United Kingdom,soldier
Release,tt1456603,2010,Daniel Brocklebank,Male,United Kingdom,gillie
Much Ado About Nothing,tt2651158,2012,Eve Best,Female,United Kingdom,messenger
The Eschatrilogy: Book of the Dead,tt2151849,2012,Stuart Wolfenden,Male,United Kingdom,leader
Big Fat Gypsy Gangster,tt1582196,2011,Ricky Grover,Male,United Kingdom,officer
Thomas & Friends: Day of the Diesels,tt2050664,2011,Michael Angelis,Male,United Kingdom,narrator
Alice's Adventures in Wonderland,tt1909728,2011,Lauren Cuthbertson,Female,United Kingdom,cook
Payback Season,tt2015462,2012,Adam Deacon,Male,United Kingdom,football player
The Co(te)lette Film,tt1883359,2010,Sura Dohnke,Female,United Kingdom,dancer
Thomas & Friends: Misty Island Rescue,tt1683981,2010,Michael Angelis,Male,United Kingdom,narrator
Stalker,tt1411236,2010,Jane March,Female,United Kingdom,assistant
Doctor Who: Space and Time,tt1861312,2011,Matt Smith,Male,United Kingdom,doctor
Thomas & Friends: Blue Mountain Mystery,tt2213346,2012,Michael Angelis,Male,United Kingdom,narrator
Frank,tt1815706,2012,Darren Beaumont,Male,United Kingdom,vocalist
The Man Who Crossed Hitler,tt1949551,2011,Ed Stoppard,Male,United Kingdom,lawyer
"Atlantis: End of a World, Birth of a Legend",tt1744825,2011,Stephanie Leonidas,Female,United Kingdom,apprentice
Jamie: Drag Queen at 16,tt2272884,2011,Jill Halfpenny,Female,United Kingdom,narrator
Falklands' Most Daring Raid,tt2309969,2012,Alistair McGowan,Male,United Kingdom,narrator
Three's a Shroud,tt1951290,2012,Suzi Lorraine,Female,United Kingdom,babysitter
"More Sex Please, We're British",tt2195296,2012,Lisa Coleman,Female,United Kingdom,narrator
Norman Wisdom: His Story,tt1745777,2010,Terence Stamp,Male,United Kingdom,narrator
Bomber Boys,tt3699676,2012,Colin McGregor,Male,United Kingdom,presenter
The Turing Enigma,tt2074461,2011,Sam Edge,Male,United Kingdom,dr.
Anaphylaxis,tt1189021,2010,Guy Defferary,Male,United Kingdom,doctor
My Big Fat Fetish,tt2158668,2012,Zaraah Abrahams,Female,United Kingdom,narrator
Titanic's Final Mystery,tt2133359,2012,Bernard Hill,Male,United Kingdom,narrator
The White Box,tt1985247,2011,Sara Azmy,Male,United Kingdom,photographer
Come on Eileen,tt1687858,2010,Jackie Howe,Male,United Kingdom,dancer
Islam: The Untold Story,tt2402438,2012,Tom Holland,Male,United Kingdom,presenter
The Zigzag Kid,tt1441083,2012,Thomas Simon,Male,United Kingdom,inspector
Gershwin's Summertime: The Song That Conquered the World,tt2158752,2011,Pauline Black,Male,United Kingdom,narrator
City of Dreamers,tt2081213,2012,Ellen Cosgrove,Male,United Kingdom,musician
Panto!,tt2602622,2012,John Bishop,Male,United Kingdom,jockey
The Girl Who Became Three Boys,tt3109760,2012,Paul Thornley,Male,United Kingdom,narrator
The Girl with Liquid Eyes,tt1358571,2011,Maryam d'Abo,Female,United Kingdom,narrator
Interstellar,tt0816692,2014,Ellen Burstyn,Female,United Kingdom,engineer
The Witch,tt4263482,2015,Anya Taylor-Joy,Female,United Kingdom,responsible
The Danish Girl,tt0810819,2015,Alicia Vikander,Female,United Kingdom,artist
The Imitation Game,tt2084970,2014,Benedict Cumberbatch,Male,United Kingdom,mathematician
Nymphomaniac: Vol. I,tt1937390,2013,Charlotte Gainsbourg,Female,United Kingdom,bachelor
Mr. Holmes,tt3168230,2015,Ian McKellen,Male,United Kingdom,housekeeper
Man of Steel,tt0770828,2013,Henry Cavill,Male,United Kingdom,advisor
Room,tt3170832,2015,Brie Larson,Female,United Kingdom,officer
Minions,tt2293640,2015,Sandra Bullock,Female,United Kingdom,inventor
The Man from U.N.C.L.E.,tt1638355,2015,Henry Cavill,Male,United Kingdom,agent
X-Men: Days of Future Past,tt1877832,2014,Hugh Jackman,Male,United Kingdom,professor
Exodus: Gods and Kings,tt1528100,2014,Christian Bale,Male,United Kingdom,leader
Lucy,tt2872732,2014,Scarlett Johansson,Female,United Kingdom,miller
The Theory of Everything,tt2980516,2014,Eddie Redmayne,Male,United Kingdom,physicist
Gravity,tt1454468,2013,Sandra Bullock,Female,United Kingdom,dr.
Man Up,tt3064298,2015,Lake Bell,Female,United Kingdom,journalist
The Wolverine,tt1430132,2013,Hugh Jackman,Male,United Kingdom,officer
Hitman: Agent 47,tt2679042,2015,Angelababy,Female,United Kingdom,handler
Brooklyn,tt2381111,2015,Saoirse Ronan,Female,United Kingdom,accountant
Dawn of the Planet of the Apes,tt2103281,2014,Andy Serkis,Male,United Kingdom,carver
Far from the Madding Crowd,tt2935476,2015,Carey Mulligan,Female,United Kingdom,bachelor
Locke,tt2692904,2013,Tom Hardy,Male,United Kingdom,career
Pan,tt3332064,2015,Hugh Jackman,Male,United Kingdom,warrior
Before I Go to Sleep,tt1726592,2014,Nicole Kidman,Female,United Kingdom,neuropsychologist
Tale of Tales,tt3278330,2015,Salma Hayek,Female,United Kingdom,queen
Non-Stop,tt2024469,2014,Liam Neeson,Male,United Kingdom,officer
Secret in Their Eyes,tt1741273,2015,Chiwetel Ejiofor,Male,United Kingdom,agent
Still Alice,tt3316960,2014,Julianne Moore,Female,United Kingdom,dr.
Concussion,tt3322364,2015,Will Smith,Male,United Kingdom,dr.
Colonia,tt4005402,2015,Emma Watson,Female,United Kingdom,stewardess
Suite Française,tt0900387,2014,Michelle Williams,Female,United Kingdom,soldier
The Duke of Burgundy,tt2570858,2014,Chiara D'Anna,Female,United Kingdom,maid
How I Live Now,tt1894476,2013,Saoirse Ronan,Female,United Kingdom,penn
Selma,tt1020072,2014,David Oyelowo,Male,United Kingdom,dr.
Absolutely Anything,tt1727770,2015,Simon Pegg,Male,United Kingdom,headmaster
Anomalisa,tt2401878,2015,David Thewlis,Male,United Kingdom,motivational speaker
A Royal Night Out,tt1837562,2015,Sarah Gadon,Female,United Kingdom,king
The East,tt1869716,2013,Brit Marling,Female,United Kingdom,agent
MI-5,tt3321300,2015,Michael Wildman,Male,United Kingdom,officer
The Second Best Exotic Marigold Hotel,tt2555736,2015,Dev Patel,Male,United Kingdom,companion
Devil's Pass,tt1905040,2013,Holly Goss,Male,United Kingdom,king
Belle,tt2404181,2013,Matthew Goode,Male,United Kingdom,officer
I Give It a Year,tt2244901,2013,Rose Byrne,Female,United Kingdom,writer
Survivor,tt3247714,2015,Paddy Wallace,Male,United Kingdom,soldier
Suffragette,tt3077214,2015,Anne-Marie Duff,Female,United Kingdom,miller
Shaun the Sheep Movie,tt2872750,2015,Justin Fletcher,Male,United Kingdom,farmer
An Inspector Calls,tt4271918,2015,David Thewlis,Male,United Kingdom,inspector
Third Person,tt2343793,2013,Liam Neeson,Male,United Kingdom,writer
All Roads Lead to Rome,tt4119278,2015,Sarah Jessica Parker,Female,United Kingdom,writing teacher
Diana,tt1758595,2013,Naomi Watts,Female,United Kingdom,driver
Hector and the Search for Happiness,tt1626146,2014,Simon Pegg,Male,United Kingdom,psychiatrist
What We Did on Our Holiday,tt2725962,2014,Rosamund Pike,Female,United Kingdom,worker
The Machine,tt2317225,2013,Toby Stephens,Male,United Kingdom,soldier
The Ones Below,tt4126438,2015,Clémence Poésy,Female,United Kingdom,monitor
The Lady in the Van,tt3722070,2015,Maggie Smith,Female,United Kingdom,shepherd
God Help the Girl,tt2141751,2014,Emily Browning,Female,United Kingdom,musician
The Invisible Woman,tt1700845,2013,Felicity Jones,Female,United Kingdom,actress
Billy Elliot,tt4085696,2014,Elliott Hanna,Male,United Kingdom,dancer
Freeheld,tt1658801,2015,Julianne Moore,Female,United Kingdom,officer
Queen & Country,tt2392810,2014,Callum Turner,Male,United Kingdom,mate
Final Prayer,tt2781832,2013,Gordon Kennedy,Male,United Kingdom,minister
Bill,tt2978576,2015,Mathew Baynton,Male,United Kingdom,messenger
Barney Thomson,tt2552394,2015,Robert Carlyle,Male,United Kingdom,barber
SuperBob,tt3055402,2015,Brett Goldstein,Male,United Kingdom,civil servant
Salting the Battlefield,tt2904626,2014,Ralph Fiennes,Male,United Kingdom,minister
Rise of the Footsoldier: Part II,tt3150966,2015,Charlie Heaton,Male,United Kingdom,dealer
The Hallow,tt2474976,2015,Joseph Mawle,Male,United Kingdom,conservationist
The Childhood of a Leader,tt2815902,2015,Bérénice Bejo,Female,United Kingdom,tutor
Tiger House,tt2911674,2015,Kaya Scodelario,Female,United Kingdom,gymnast
Vendetta,tt2572632,2013,Danny Dyer,Male,United Kingdom,officer
The Quiet Ones,tt2235779,2014,Jared Harris,Male,United Kingdom,professor
Not Another Happy Ending,tt1808339,2013,Karen Gillan,Female,United Kingdom,writer
Another Me,tt1816608,2013,Sophie Turner,Female,United Kingdom,drama teacher
One Chance,tt1196956,2013,James Corden,Male,United Kingdom,shop assistant
An Adventure in Space and Time,tt2663812,2013,David Bradley,Male,United Kingdom,executive
The Canal,tt2517658,2014,Rupert Evans,Male,United Kingdom,archivist
Half of a Yellow Sun,tt2215077,2013,Thandiwe Newton,Female,United Kingdom,minister
Learning to Drive,tt3062976,2014,Patricia Clarkson,Female,United Kingdom,critic
The Audience,tt3154822,2013,Helen Mirren,Female,United Kingdom,queen
U Want Me 2 Kill Him?,tt0485061,2013,Jamie Blackley,Male,United Kingdom,detective
"Watch Me, Alone",tt2266918,2014,Lucy-Anne Brooks,Male,United Kingdom,model
For Those in Peril,tt2315628,2013,George MacKay,Male,United Kingdom,responsible
Cemetery of Splendor,tt2818654,2015,Jenjira Pongpas,Female,United Kingdom,volunteer
The Calling,tt1666335,2014,Susan Sarandon,Female,United Kingdom,detective
Exhibition,tt2436452,2013,Viv Albertine,Female,United Kingdom,artist
Esio Trot,tt3205394,2015,James Corden,Male,United Kingdom,narrator
The Dresser,tt4247618,2015,Anthony Hopkins,Male,United Kingdom,assistant
Green Street 3: Never Back Down,tt2628316,2013,Scott Adkins,Male,United Kingdom,leader
Back in the Day,tt2246887,2014,Morena Baccarin,Female,United Kingdom,miller
The Rezort,tt3923662,2015,Dougray Scott,Male,United Kingdom,archer
Skylight,tt3967356,2014,Carey Mulligan,Female,United Kingdom,restaurateur
Burton and Taylor,tt2709784,2013,Dominic West,Male,United Kingdom,acting
Thomas & Friends: Sodor's Legend of the Lost Treasure,tt3655680,2015,Mark Moraghan,Male,United Kingdom,narrator
Justin and the Knights of Valour,tt1639826,2013,Freddie Highmore,Male,United Kingdom,queen
AfterDeath,tt2710826,2015,Miranda Raison,Female,United Kingdom,manager
Gangsta Granny,tt3286484,2013,Julia McKenzie,Female,United Kingdom,queen
Molly Moon and the Incredible Book of Hypnotism,tt2445178,2015,Camilla Arfwedson,Female,United Kingdom,publicist
I Am Soldier,tt2717318,2014,Tom Hughes,Male,United Kingdom,chef
Trap for Cinderella,tt1766175,2013,Tuppence Middleton,Female,United Kingdom,assistant
The Eichmann Show,tt4163668,2015,Martin Freeman,Male,United Kingdom,producer
Last Passenger,tt1858481,2013,Dougray Scott,Male,United Kingdom,doctor
German Concentration Camps Factual Survey,tt3455796,2014,Jasper Britton,Male,United Kingdom,narrator
Hyena,tt1837574,2014,Peter Ferdinando,Male,United Kingdom,detective
King Lear,tt3704248,2014,Saif Al-Warith,Male,United Kingdom,soldier
Outpost: Rise of the Spetsnaz,tt2241403,2013,Bryan Larkin,Male,United Kingdom,guard
Jeff Wayne's Musical Version of the War of the Worlds Alive on Stage! The New Generation,tt2916786,2013,Liam Neeson,Male,United Kingdom,journalist
Harry Price: Ghost Hunter,tt4974584,2015,Rafe Spall,Male,United Kingdom,ghost hunter
The Hooligan Factory,tt2360446,2014,Jason Maza,Male,United Kingdom,senior
The Gospel of John,tt3454828,2014,David Harewood,Male,United Kingdom,narrator
Noble,tt2626090,2014,Deirdre O'Kane,Female,United Kingdom,noble
Bhopal: A Prayer for Rain,tt0839742,2014,Mischa Barton,Female,United Kingdom,reporter
The Science of Doctor Who,tt3345330,2013,Brian Cox,Male,United Kingdom,presenter
Crying Wolf 3D,tt2308583,2015,Caroline Munro,Female,United Kingdom,shopkeeper
Under Milk Wood,tt3769244,2014,Michael Sheen,Male,United Kingdom,narrator
Leading Lady,tt3510718,2014,Katie McGrath,Female,United Kingdom,actress
The Sound of Music Live,tt5285494,2015,Kara Tointon,Female,United Kingdom,governess
Stutterer,tt4817576,2015,Matthew Needham,Male,United Kingdom,typographer
How Gay Is Pakistan?,tt5137022,2015,Mawaan Rizwan,Male,United Kingdom,presenter
Complicit,tt2224119,2013,David Oyelowo,Male,United Kingdom,case officer
Anna: Scream Queen Killer,tt2890816,2013,Melanie Denholme,Male,United Kingdom,queen
Tank 432,tt4475992,2015,Rupert Evans,Male,United Kingdom,officer
Residue,tt3328442,2015,Natalia Tena,Female,United Kingdom,journalist
The Amityville Asylum,tt2216212,2013,Sophia Del Pizzo,Female,United Kingdom,cleaner
Harrigan,tt2115325,2013,Stephen Tompkinson,Male,United Kingdom,leader
Playtime,tt6808782,2013,Mercedes Cabral,Female,United Kingdom,worker
"Nativity 3: Dude, Where's My Donkey?!",tt3558642,2014,Martin Clunes,Male,United Kingdom,shepherd
Top 40 Ultimate Action Movies,tt3638726,2014,Vinnie Jones,Male,United Kingdom,presenter
Shaun the Sheep: The Farmer's Llamas,tt5174284,2015,Justin Fletcher,Male,United Kingdom,farmer
National Theatre Live: Man and Superman,tt5094390,2015,Ralph Fiennes,Male,United Kingdom,tanner
A Patch of Fog,tt2181282,2015,Stephen Graham,Male,United Kingdom,security guard
"Tommy Cooper: Not Like That, Like This",tt3323314,2014,David Threlfall,Male,United Kingdom,assistant
The Goob,tt3009070,2014,Liam Walpole,Male,United Kingdom,racer
Hunt vs Lauda: F1's Greatest Racing Rivals,tt3056202,2013,Ed Stoppard,Male,United Kingdom,narrator
David Attenborough's Natural History Museum Alive,tt3438608,2014,David Attenborough,Male,United Kingdom,presenter
The Tractate Middoth,tt3169754,2013,Louise Jameson,Female,United Kingdom,vicar
Richard III: The King in the Car Park,tt2677712,2013,Simon Farnaby,Male,United Kingdom,presenter
Writers Retreat,tt4045384,2015,Poppy Drayton,Female,United Kingdom,novelist
The Greatest 80s Movies,tt3792876,2014,Ronni Ancona,Female,United Kingdom,narrator
A Poet in New York,tt2870668,2014,Tom Hollander,Male,United Kingdom,poet
Confine,tt2214913,2013,Daisy Lowe,Female,United Kingdom,model
The Last Days of Anne Boleyn,tt2944160,2013,Robert Glenister,Male,United Kingdom,narrator
Wasteland,tt2352892,2013,Shameer Seepersand,Male,United Kingdom,miller
Ruminate,tt3561388,2014,Chandru Bhojwani,Male,United Kingdom,dr.
The Magic of Mushrooms,tt3689452,2014,Richard Fortey,Male,United Kingdom,presenter
The Savage Peace,tt5267658,2015,Michael Pennington,Male,United Kingdom,narrator
Fantastic Beasts and Where to Find Them,tt3183660,2016,Eddie Redmayne,Male,United Kingdom,potter
Darkest Hour,tt4555426,2017,Gary Oldman,Male,United Kingdom,leader
Dunkirk,tt5013056,2017,Fionn Whitehead,Male,United Kingdom,soldier
Annihilation,tt2798920,2018,Natalie Portman,Female,United Kingdom,professor
Wind River,tt5362988,2017,Kelsey Asbille,Female,United Kingdom,agent
The Killing of a Sacred Deer,tt5715874,2017,Barry G. Bernson,Male,United Kingdom,dr.
Kingsman: The Golden Circle,tt4649466,2017,Taron Egerton,Male,United Kingdom,agent
King Arthur: Legend of the Sword,tt1972591,2017,Charlie Hunnam,Male,United Kingdom,king
Hotel Mumbai,tt5461944,2018,Amandeep Singh,Male,United Kingdom,guard
The Favourite,tt5083738,2018,Olivia Colman,Female,United Kingdom,queen
Tomb Raider,tt1365519,2018,Alicia Vikander,Female,United Kingdom,courier
The Ritual,tt5638642,2017,Rafe Spall,Male,United Kingdom,career
Phantom Thread,tt5776858,2017,Vicky Krieps,Female,United Kingdom,restaurant
Picture of Beauty,tt6479178,2017,Taylor Sands,Female,United Kingdom,model
T2 Trainspotting,tt2763304,2017,Ewan McGregor,Male,United Kingdom,solicitor
"I, Tonya",tt5580036,2017,Margot Robbie,Female,United Kingdom,skater
Widows,tt4218572,2018,Viola Davis,Female,United Kingdom,chauffeur
Pacific Rim: Uprising,tt2557478,2018,John Boyega,Male,United Kingdom,hacker
The Autopsy of Jane Doe,tt3289956,2016,Brian Cox,Male,United Kingdom,sheriff
American Honey,tt3721936,2016,Sasha Lane,Female,United Kingdom,leader
47 Meters Down,tt2932536,2017,Mandy Moore,Female,United Kingdom,diver
The Brothers Grimsby,tt3381008,2016,Sacha Baron Cohen,Male,United Kingdom,butcher
Christopher Robin,tt4575576,2018,Ewan McGregor,Male,United Kingdom,tender
The Commuter,tt1590193,2018,Liam Neeson,Male,United Kingdom,officer
The Girl in the Spider's Web,tt5177088,2018,Claire Foy,Female,United Kingdom,hacker
Crooked House,tt1869347,2017,Max Irons,Male,United Kingdom,private investigator
The Miseducation of Cameron Post,tt6257174,2018,Chloë Grace Moretz,Female,United Kingdom,investigator
Battle of the Sexes,tt4622512,2017,Emma Stone,Female,United Kingdom,king
My Days of Mercy,tt5978724,2017,Elliot Page,Female,United Kingdom,lawyer
Snowden,tt3774114,2016,Melissa Leo,Female,United Kingdom,journalist
God's Own Country,tt5635086,2017,Josh O'Connor,Male,United Kingdom,worker
Ophelia,tt5690810,2018,Daisy Ridley,Female,United Kingdom,noble
The Vanishing,tt4131496,2018,Peter Mullan,Male,United Kingdom,lighthouse keeper
Black Mirror: Bandersnatch,tt9495224,2018,Fionn Whitehead,Male,United Kingdom,butler
Johnny English Strikes Again,tt6921996,2018,Kevin Eldon,Male,United Kingdom,agent
Billy Lynn's Long Halftime Walk,tt2513074,2016,Joe Alwyn,Male,United Kingdom,specialist
The Take,tt2368619,2016,Idris Elba,Male,United Kingdom,agent
Hotel Artemis,tt5834262,2018,Jodie Foster,Female,United Kingdom,king
The Girl with All the Gifts,tt4547056,2016,Sennia Nanua,Female,United Kingdom,scientist
Bridget Jones's Baby,tt1473832,2016,Renée Zellweger,Female,United Kingdom,producer
The Kindergarten Teacher,tt6952960,2018,Maggie Gyllenhaal,Female,United Kingdom,kindergarten teacher
Florence Foster Jenkins,tt4136084,2016,Meryl Streep,Female,United Kingdom,heiress
All the Devil's Men,tt6012244,2018,Sylvia Hoeks,Female,United Kingdom,handler
Wild Rose,tt5117428,2018,Jessie Buckley,Female,United Kingdom,singer
A Prayer Before Dawn,tt4080956,2017,Joe Cole,Male,United Kingdom,boxer
Special Correspondents,tt4181052,2016,Ricky Gervais,Male,United Kingdom,technician
Christine,tt4666726,2016,Rebecca Hall,Female,United Kingdom,career
Vita & Virginia,tt5859882,2018,Gemma Arterton,Female,United Kingdom,author
Victoria & Abdul,tt5816682,2017,Judi Dench,Female,United Kingdom,queen
Loving,tt4669986,2016,Ruth Negga,Female,United Kingdom,construction worker
Anna and the Apocalypse,tt6433880,2017,Ella Hunt,Female,United Kingdom,shepherd
Possum,tt6081670,2018,Sean Harris,Male,United Kingdom,puppeteer
Genius,tt1703957,2016,Colin Firth,Male,United Kingdom,editor
Our Kind of Traitor,tt1995390,2016,Carlos Acosta,Male,United Kingdom,dancer
I Kill Giants,tt4547194,2017,Madison Wolfe,Female,United Kingdom,career
Red Joan,tt7615302,2018,Judi Dench,Female,United Kingdom,scientist
Inconceivable,tt3481634,2017,Gina Gershon,Female,United Kingdom,nanny
The Mercy,tt3319730,2018,Colin Firth,Male,United Kingdom,sailor
Churchill,tt2674454,2017,Brian Cox,Male,United Kingdom,minister
Animal Crackers,tt4155534,2017,Emily Blunt,Female,United Kingdom,tester
A Private War,tt2368254,2018,Rosamund Pike,Female,United Kingdom,journalist
The Boat,tt7468616,2018,Joe Azzopardi,Male,United Kingdom,sailor
The Hurricane Heist,tt5360952,2018,Toby Kebbell,Male,United Kingdom,employee
In Darkness,tt5164184,2018,Natalie Dormer,Female,United Kingdom,pianist
Early Man,tt4701724,2018,Eddie Redmayne,Male,United Kingdom,resident
Red Nose Day Actually,tt6582384,2017,Rowan Atkinson,Male,United Kingdom,salesman
Absolutely Fabulous: The Movie,tt2112096,2016,Lulu,Female,United Kingdom,performer
Dark River,tt5700176,2017,Ruth Wilson,Female,United Kingdom,shearer
Patient Zero,tt3458254,2018,Natalie Dormer,Female,United Kingdom,dr.
Una,tt2315582,2016,Ruby Stokes,Female,United Kingdom,newspaper
The Other Side of the Door,tt3702652,2016,Sarah Wayne Callies,Female,United Kingdom,housekeeper
Stratton,tt3567666,2017,Dominic Cooper,Male,United Kingdom,operator
American Woman,tt4465572,2018,Sienna Miller,Female,United Kingdom,supervisor
Bitter Harvest,tt3182620,2017,Samantha Barks,Female,United Kingdom,artist
10x10,tt6210996,2018,Kelly Reilly,Female,United Kingdom,restaurant
Intrigo: Death of an Author,tt6341066,2018,Ben Kingsley,Male,United Kingdom,author
Agatha and the Truth of Murder,tt9381998,2018,Dean Andrews,Male,United Kingdom,miller
Compulsion,tt4992060,2016,Lio Tipton,Female,United Kingdom,executioner
Out of Blue,tt6874254,2018,Mamie Gummer,Female,United Kingdom,astrophysicist
Despite the Falling Snow,tt2474932,2016,Rebecca Ferguson,Female,United Kingdom,spy
Don't Knock Twice,tt3622110,2016,Katee Sackhoff,Female,United Kingdom,sculptor
A United Kingdom,tt3387266,2016,David Oyelowo,Male,United Kingdom,king
Eliminators,tt4587366,2016,Scott Adkins,Male,United Kingdom,agent
The Festival,tt7460806,2018,Joe Thomas,Male,United Kingdom,mate
JT LeRoy,tt5460522,2018,Kristen Stewart,Female,United Kingdom,author
A Midsummer Night's Dream,tt5051278,2016,John Hannah,Male,United Kingdom,queen
The Crucifixion,tt4181782,2017,Sophie Cookson,Female,United Kingdom,journalist
Sometimes Always Never,tt5068162,2018,Bill Nighy,Male,United Kingdom,tailor
Winter Ridge,tt5973658,2018,Matt Hookings,Male,United Kingdom,detective
Grandpa's Great Escape,tt7410922,2018,Tom Courtenay,Male,United Kingdom,flying ace
Nina,tt0493076,2016,Zoe Saldana,Female,United Kingdom,pianist
Prevenge,tt5154288,2016,Alice Lowe,Female,United Kingdom,assistant
Freak Show,tt5089534,2017,Alex Lawther,Male,United Kingdom,queen
The Queen and I,tt9413164,2018,Samantha Bond,Female,United Kingdom,queen
Await Further Instructions,tt4971408,2018,Sam Gittins,Male,United Kingdom,sleeper agent
King Charles III,tt6253522,2017,Tim Pigott-Smith,Male,United Kingdom,queen
I Am Not a Witch,tt6213284,2017,Maggie Mulubwa,Male,United Kingdom,employee
Postcards from London,tt6280608,2018,Harris Dickinson,Male,United Kingdom,tour guide
"Happy New Year, Colin Burstead",tt8122018,2018,Neil Maskell,Male,United Kingdom,manor
Apostasy,tt4729896,2017,Molly Wright,Female,United Kingdom,gardener
Six Hot Chicks in a Warehouse,tt3194388,2017,Jessica Messenger,Female,United Kingdom,muse
Hatton Garden the Heist,tt5953854,2016,Michael McKell,Male,United Kingdom,reader
The Black Prince,tt3962984,2017,Jason Flemyng,Male,United Kingdom,dr.
Journeyman,tt5314118,2017,Paddy Considine,Male,United Kingdom,boxer
Scott and Sid,tt4702346,2018,Tom Blyth,Male,United Kingdom,driver
The King and I,tt8887846,2018,Kelli O'Hara,Female,United Kingdom,king
Too Posh to Parent,tt6114688,2016,Patsy Kensit,Female,United Kingdom,narrator
Peripheral,tt5658672,2018,Hannah Arterton,Female,United Kingdom,literary
Ratburger,tt7136060,2017,David Walliams,Male,United Kingdom,seller
Young Hyacinth,tt5628334,2016,Kerry Howard,Female,United Kingdom,servant
Yuli,tt7666250,2018,Carlos Acosta,Male,United Kingdom,director
Funny Cow,tt3814808,2017,Maxine Peake,Female,United Kingdom,comedian
