title,id,release_year,main_character_name,main_character_gender,country,main_character_role
The Tender Hook,tt0452692,2008,Rose Byrne,Female,Australia,boxer
Ten Canoes,tt0466399,2006,Crusoe Kurddal,Male,Australia,warrior
The Secret Life of Us,tt0266949,2001,Claudia Karvan,Female,Australia,dr.
Botched,tt0790590,2007,David Heap,Male,Australia,auctioneer
Da Kath & Kim Code,tt0484275,2005,Jane Turner,Female,Australia,knight
The Hard Word,tt0280490,2002,Guy Pearce,Male,Australia,lawyer
Till Human Voices Wake Us,tt0240980,2002,Guy Pearce,Male,Australia,dr.
Bad Eggs,tt0312409,2003,Mick Molloy,Male,Australia,mate
Liquid Bridge,tt0365443,2003,Ryan Kwanten,Male,Australia,mechanic
Suburban Mayhem,tt0450506,2006,Emily Barclay,Female,Australia,skinner
Criminal Ways,tt0331072,2003,Nick Giannopoulos,Male,Australia,actor
Introducing the Dwights,tt0432264,2007,Brenda Blethyn,Female,Australia,singer
Puppy,tt0432006,2005,Nadia Townsend,Female,Australia,driver
Harvie Krumpet,tt0382734,2003,Geoffrey Rush,Male,Australia,narrator
Bad Bush,tt1447944,2009,Chris Sadrinna,Male,Australia,weaver
The Battle of Long Tan,tt0846672,2006,Sam Worthington,Male,Australia,narrator
The Turner Affair,tt0871021,2003,Rachel Blakely,Female,Australia,turner
September,tt0903644,2007,Xavier Samuel,Male,Australia,labourer
One Perfect Day,tt0316353,2004,Dan Spielman,Male,Australia,musician
"Two Fists, One Heart",tt1082881,2008,Daniel Amalm,Male,Australia,boxer
Three Blind Mice,tt1239388,2008,Ewen Leslie,Male,Australia,fisher
Dynasty: The Making of a Guilty Pleasure,tt0416706,2005,Pamela Reed,Female,Australia,singer
Cthulhu,tt0826776,2000,Paul Douglas,Male,Australia,inspector
The Mysterious Geographic Explorations of Jasper Morello,tt0469146,2005,Joel Edgerton,Male,Australia,navigator
The Big Picture,tt0459208,2000,Robyn Moore,Female,Australia,career
The Home Song Stories,tt0452631,2007,Joan Chen,Female,Australia,singer
My Tehran for Sale,tt1368864,2009,Marzieh Vafamehr,Male,Australia,actress
The Pirates of Penzance,tt0982913,2006,Anthony Warlow,Male,Australia,king
Yolngu Boy,tt0266078,2001,John Sebastian Pilakui,Male,Australia,leader
The Alice,tt0419425,2004,Erik Thomson,Male,Australia,musician
3 Acts of Murder,tt1331332,2009,Robert Menzies,Male,Australia,writer
Selkie,tt0245428,2000,Shimon Moore,Male,Australia,guitarist
Chameleon 3: Dark Angel,tt0238116,2000,Bobbie Phillips,Female,Australia,agent
Rice Rhapsody,tt0383388,2004,Sylvia Chang,Female,Australia,restaurant
The Dinner Party,tt1451708,2009,Lara Cox,Female,Australia,king
The Bet,tt0452003,2006,Matthew Newton,Male,Australia,stockbroker
The King,tt0930067,2007,Stephen Curry,Male,Australia,superstar
Family Demons,tt1378238,2009,Cassandra Kane,Male,Australia,doctor
Dr. Plonk,tt0783511,2007,Nigel Martin,Male,Australia,dr.
Crooked Business,tt0954272,2008,Teo Gebert,Male,Australia,mate
Heroes' Mountain,tt0294617,2002,Craig McLachlan,Male,Australia,diver
Let's Get Skase,tt0264792,2001,Lachy Hulme,Male,Australia,entrepreneur
Mallboy,tt0217643,2000,Kane McNay,Male,Australia,model
The Cat Piano,tt1401657,2009,Nick Cave,Male,Australia,narrator
Rats and Cats,tt1194437,2007,Jason Gann,Male,Australia,career
The Pitch,tt0303378,2001,Dan Spielman,Male,Australia,filmmaker
Fragment,tt0973836,2009,Wayne Bradley,Male,Australia,photographer
Second Chance,tt0398312,2005,Ben Mendelsohn,Male,Australia,dr.
Let Me Not,tt0945570,2007,Rodger Corser,Male,Australia,architect
Spike Up,tt0995050,2007,Roy Billing,Male,Australia,barker
Wrong Answer,tt0480059,2005,Rhiana Griffith,Female,Australia,extra
Crooked Mick of the Speewah,tt0808209,2005,Alan Cinis,Male,Australia,promoter
Monash: The Forgotten Anzac,tt1181609,2008,Jennifer Vuletic,Male,Australia,narrator
City Loop,tt0252327,2000,Sullivan Stapleton,Male,Australia,chef
The Lighter,tt0356824,2001,Dan Spielman,Male,Australia,driver
The Sounds of Aus,tt1216509,2007,John Clarke,Male,Australia,presenter
The Honourable Wally Norman,tt0301417,2003,Kevin Harrington,Male,Australia,politician
Mawson: Life and Death in Antarctica,tt1145531,2007,William McInnes,Male,Australia,narrator
Almost,tt1370136,2007,Tony Barry,Male,Australia,dr.
Guru Wayne,tt0285161,2002,Todd MacDonald,Male,Australia,fisher
Plum Role,tt0990444,2007,Matt Hardie,Male,Australia,actor
Death's Requiem,tt1002975,2007,Jai Koutrae,Male,Australia,book artist
Brother,tt0245024,2000,William McInnes,Male,Australia,narrator
The Chess Set,tt0810370,2005,Nathaniel Dean,Male,Australia,caretaker
Insignia,tt0952662,2006,Damian Walshe-Howling,Male,Australia,graphic designer
Solarmax,tt0177240,2000,Alex Scott,Male,Australia,narrator
Orientation,tt12486532,2004,Sarah Hudson,Female,Australia,performer
Clash of the Titans,tt0800320,2010,Sam Worthington,Male,Australia,queen
The Vow,tt1606389,2012,Rachel McAdams,Female,Australia,doctor
Iron Sky,tt1034314,2012,Julia Dietze,Female,Australia,mate
The Reef,tt1320291,2010,Damian Walshe-Howling,Male,Australia,sailor
Legend of the Guardians: The Owls of Ga'Hoole,tt1219342,2010,Emily Barclay,Female,Australia,soldier
Don't Be Afraid of the Dark,tt1270761,2010,Bruce Gleeson,Male,Australia,driver
Sanctum,tt0881320,2011,Richard Roxburgh,Male,Australia,master
Lore,tt1996310,2012,Saskia Rosendahl,Female,Australia,dresser
Oranges and Sunshine,tt1438216,2010,Emily Watson,Female,Australia,worker
Beneath Hill 60,tt1418646,2010,Brendan Cowell,Male,Australia,miner
Dripping in Chocolate,tt2106403,2012,Louise Lombard,Female,Australia,chocolatier
Red Hill,tt1530983,2010,Ryan Kwanten,Male,Australia,officer
Mental,tt1655416,2012,Rebecca Gibney,Female,Australia,politician
Kath & Kimderella,tt1859607,2012,Jane Turner,Female,Australia,knight
The Eye of the Storm,tt1600207,2011,Charlotte Rampling,Female,Australia,hunter
Any Questions for Ben?,tt1735839,2012,Josh Lawson,Male,Australia,lawyer
Not Suitable for Children,tt1935065,2012,Ryan Kwanten,Male,Australia,doctor
Inhuman Resources,tt1857842,2012,Nicholas Hope,Male,Australia,manager
Sinbad and the Minotaur,tt1577065,2011,Manu Bennett,Male,Australia,mate
I Love You Too,tt1376709,2010,Brendan Cowell,Male,Australia,mate
Housos vs. Authority,tt2483516,2012,George Kapiniaris,Male,Australia,stylist
Swerve,tt1592576,2011,Jason Clarke,Male,Australia,driver
Six Lovers,tt2034105,2012,Cameron Daddo,Male,Australia,interviewer
Muirhouse,tt2146834,2012,Iain P.F. McDonald,Male,Australia,author
Griff the Invisible,tt1509803,2010,Ryan Kwanten,Male,Australia,worker
Dumb Ways to Die,tt3009646,2012,Emily Lubitz,Male,Australia,singer
Leonie,tt1426328,2010,Emily Mortimer,Female,Australia,educator
Underbelly Files: Tell Them Lucifer Was Here,tt1684227,2011,Brett Climo,Male,Australia,inspector
Underbelly Files: Infiltration,tt1741678,2011,Sullivan Stapleton,Male,Australia,dealer
Hawke,tt1530532,2010,Richard Roxburgh,Male,Australia,minister
Jandamarra's War,tt1865414,2011,Ernie Dingo,Male,Australia,narrator
Jenny Dixon Beach,tt1946271,2011,Steve Baines,Male,Australia,pastor
50-50,tt1833204,2011,Jessica McNamee,Female,Australia,prostitute
Bruce Lee Played Badminton Too,tt2076169,2011,Nathan Derrick,Male,Australia,player
Bat Eyes,tt2185240,2012,David Cuthbertson,Male,Australia,teacher
Something Fishy,tt1725123,2010,Brad Albert,Male,Australia,mate
Bloodlines,tt2563996,2011,Daisy Masterman,Female,Australia,sage
Andy X,tt2231091,2012,Akos Armont,Male,Australia,poet
10 Days to Die,tt1743906,2010,Clare Bowen,Female,Australia,actress
Tethered,tt1787802,2010,John Brumpton,Male,Australia,foreman
Isolate,tt2101509,2012,Jacinta John,Female,Australia,scout
Dumpy Goes to the Big Smoke,tt2327273,2012,Eden Falk,Male,Australia,caller
The Secret History of Eurovision,tt1864542,2011,Linda Cropper,Female,Australia,narrator
The Colour Blue,tt3804982,2011,Lee Cormie,Male,Australia,cook
The Unusual Suspects,tt2375687,2012,David Tredinnick,Male,Australia,inspector
The Sellers,tt1860344,2011,Andrew Ryan,Male,Australia,seller
The Toll,tt1657461,2010,Nick Britton,Male,Australia,mate
The Thing About Dolphins,tt1790871,2011,Sam Parsonson,Male,Australia,barista
In the Clear,tt2338202,2012,Firass Dirani,Male,Australia,sprinter
Pinion,tt1712084,2010,Maureen Andrew,Male,Australia,matron
Cold Showers,tt2374901,2011,Reg Gorman,Male,Australia,manager
Pan,tt3332064,2015,Hugh Jackman,Male,Australia,warrior
Strangerland,tt2325977,2015,Nicole Kidman,Female,Australia,pharmacist
The Rover,tt2345737,2014,Guy Pearce,Male,Australia,doctor
Wyrmwood: Road of the Dead,tt2535470,2014,Jay Gallagher,Male,Australia,mechanic
Son of a Gun,tt2452200,2014,Brenton Thwaites,Male,Australia,restaurant
Last Cab to Darwin,tt3680410,2015,Michael Caton,Male,Australia,driver
Truth,tt3859076,2015,Cate Blanchett,Female,Australia,producer
Mystery Road,tt2236054,2013,Aaron Pedersen,Male,Australia,detective
The Daughter,tt3922816,2015,Geoffrey Rush,Male,Australia,housekeeper
Felony,tt2402603,2013,Jai Courtney,Male,Australia,detective
Oddball,tt3401748,2015,Shane Jacobson,Male,Australia,farmer
The Killing Field,tt3655172,2014,Rebecca Gibney,Female,Australia,detective
Around the Block,tt1847541,2013,Hunter Page-Lochard,Male,Australia,acting
Carlotta,tt2973554,2014,Jessica Marais,Female,Australia,pioneer
Terminus,tt3399896,2015,Jai Koutrae,Male,Australia,chamberlain
The Broken Shore,tt2391073,2013,Don Hany,Male,Australia,detective
The Fear of Darkness,tt3484796,2015,Maeve Dermody,Female,Australia,dr.
Ruben Guthrie,tt4018492,2015,Patrick Brammall,Male,Australia,executive
Blinder,tt1874434,2013,Oliver Ackland,Male,Australia,player
The Reckoning,tt2452470,2014,Luke Hemsworth,Male,Australia,detective
One Eyed Girl,tt2307002,2013,Tilda Cobham-Hervey,Female,Australia,psychiatrist
Submerge,tt2447336,2013,Lily Hall,Female,Australia,tutor
Final Move,tt2182093,2013,Richard Carwin,Male,Australia,master
A Month of Sundays,tt4338434,2015,Anthony LaPaglia,Male,Australia,real estate agent
House of Cards,tt2422212,2013,Benjamin Alldridge,Male,Australia,security guard
Chocolate Strawberry Vanilla,tt2977672,2014,Glenn Maynard,Male,Australia,driver
Gödel Incomplete,tt2722636,2013,Elizabeth Debicki,Female,Australia,particle physicist
Ernie Biscuit,tt4790792,2015,John Flaus,Male,Australia,narrator
Like Breathing,tt3604428,2013,Airlie Dodds,Female,Australia,mechanic
Dark Sister,tt2231854,2014,Nicola Bartlett,Male,Australia,dr.
Hidden Universe,tt3041334,2013,Jonathan Whitmore,Male,Australia,astrophysicist
Little Boy Blue,tt5243312,2015,Julie-Anne Breen,Male,Australia,dr.
Shark Girl,tt3806870,2014,Joshua Brennan,Male,Australia,narrator
Lazy Boy,tt5021630,2015,Bobby Bright,Male,Australia,vendor
The Guests,tt4047124,2015,Cate Wolfe,Male,Australia,hostess
Neighbours 30th: The Stars Reunite,tt4523210,2015,Stefan Dennis,Male,Australia,presenter
Within,tt5108100,2014,Guy Pearce,Male,Australia,narrator
The Old Republic: Rescue Mission,tt5144982,2015,Sarah Attrill,Male,Australia,agent
Kite,tt2671300,2013,Natasha Bassett,Female,Australia,babysitter
The Sunset Six,tt1884461,2013,Greg Stone,Male,Australia,guitarist
"Jabbed: Love, Fear and Vaccines",tt3153478,2013,Rachael Blake,Female,Australia,narrator
The Jelly Wrestler,tt3093676,2013,Elise Taylor,Male,Australia,wrestler
The Double Sunrise Flights,tt3406624,2013,John McNeill,Male,Australia,narrator
Penny,tt3345320,2013,Jason Agius,Male,Australia,cleaner
Greg's First Day,tt2258204,2013,Keegan Joyce,Male,Australia,career
Palindromes,tt4353248,2015,Virginia Gay,Female,Australia,narrator
Eric,tt3606008,2014,Daniel Webber,Male,Australia,demonologist
Gods of Egypt,tt2404233,2016,Brenton Thwaites,Male,Australia,architect
Hotel Mumbai,tt5461944,2018,Amandeep Singh,Male,Australia,guard
The Nightingale,tt4068576,2018,Aisling Franciosi,Female,Australia,officer
Gringo,tt3721964,2018,Joel Edgerton,Male,Australia,employee
Winchester,tt1072748,2018,Helen Mirren,Female,Australia,heiress
Breath,tt1553659,2017,Samson Coulter,Male,Australia,paramedic
Alex & Eve,tt3818286,2016,Andrea Demetriades,Female,Australia,lawyer
Rip Tide,tt6262764,2017,Debby Ryan,Female,Australia,director
Message Man,tt2787302,2018,Paul O'Brien,Male,Australia,teller
Sweet Country,tt6958212,2017,Hamilton Morris,Male,Australia,worker
Ladies in Black,tt6684884,2018,Julia Ormond,Female,Australia,actress
OtherLife,tt4693358,2017,Jessica De Gouw,Female,Australia,researcher
Open Water 3: Cage Dive,tt4126568,2017,Joel Hogan,Male,Australia,miller
Goldstone,tt4911996,2016,Aaron Pedersen,Male,Australia,detective
In Like Flynn,tt5303442,2018,Thomas Cocquerel,Male,Australia,actor
Scare Campaign,tt4467626,2016,Meegan Warner,Female,Australia,actress
The Gateway,tt6179746,2018,Jacqueline McKenzie,Female,Australia,chandler
Harmony,tt5583554,2018,Jacqueline McKenzie,Female,Australia,miller
Going for Gold,tt7104578,2018,Kelli Berglund,Female,Australia,officer
The Merger,tt7891470,2018,Damian Callinan,Male,Australia,player
Skinford,tt5136686,2017,Joshua Brennan,Male,Australia,artist
The Butterfly Tree,tt3719948,2017,Melissa George,Female,Australia,queen
Emo the Musical,tt5460068,2016,Benson Jack Anthony,Male,Australia,guitarist
Maya the Bee: The Honey Games,tt6685596,2018,Coco Jack Gillies,Female,Australia,queen
The Second,tt5636922,2018,Rachael Blake,Female,Australia,writer
The Novelist,tt6108558,2017,Paul Dawber,Male,Australia,writer
Acute Misfortune,tt8634406,2018,Daniel Henshall,Male,Australia,biographer
Bad Blood,tt5782040,2017,Xavier Samuel,Male,Australia,author
Jirga,tt7083846,2018,Sam Smith,Male,Australia,soldier
The BBQ,tt6558114,2018,Shane Jacobson,Male,Australia,cook
Spin Out,tt4680568,2016,Xavier Samuel,Male,Australia,driver
Red,tt6102080,2017,Cate Blanchett,Female,Australia,mate
DaemonRunner,tt7356856,2017,Catherine Terracini,Female,Australia,hunter
Lieutenant Jangles,tt4408104,2018,Matt Dickie,Male,Australia,cowboy
Ravenswood,tt5194048,2017,Madeline Marie Dona,Male,Australia,doctor
The School,tt6072502,2018,Megan Drury,Female,Australia,dr.
Emu Runner,tt7275840,2018,Rhae-Kye Waites,Male,Australia,worker
Asian Girls,tt7080226,2018,Rainbow Chan,Female,Australia,worker
The Menkoff Method,tt3174842,2016,Lachlan Woods,Male,Australia,worker
Concealed,tt2213322,2017,Simon Lyndon,Male,Australia,actor
Lorne,tt4790276,2016,Guy Pearce,Male,Australia,traveler
Top Knot Detective,tt4119054,2017,Toshi Okuzaki,Male,Australia,king
Strange Colours,tt7313218,2017,Kate Cheel,Female,Australia,miner
Mr Brisbane,tt6498292,2017,Melanie Zanetti,Female,Australia,receptionist
The Tail Job,tt4100252,2016,Craig Anderson,Male,Australia,driver
Silence,tt4857344,2016,Joanne Booth,Male,Australia,audiologist
Big City,tt5135208,2017,Andrew Faulkner,Male,Australia,leader
Thalamos,tt13484532,2018,Tom Farrah,Male,Australia,commander
"Tomorrow, and Tomorrow, and Tomorrow",tt5891658,2017,Matilda Ridgway,Female,Australia,actor
Making Muriel,tt7689706,2017,Kate Mulvany,Female,Australia,narrator
Somersault Pike,tt6350096,2018,Mary Holgate,Male,Australia,diver
Oranges Don't Grow on Trees,tt4309234,2016,Sarah Snook,Female,Australia,cashier
Blood Orange,tt7661992,2017,Rahel Romahn,Male,Australia,cleaner
"Sherbert Rozencrantz, You're Beautiful",tt6340008,2018,Julia Savage,Female,Australia,engineer
iRony,tt9299008,2018,Jay Jay Jegathesan,Male,Australia,narrator
Library of Love,tt5435434,2016,Trilby Glover,Female,Australia,librarian
Outside the Wire,tt5116310,2016,Alex Becconsall,Male,Australia,soldier
Molly: The Real Thing,tt5479446,2016,Tina Arena,Female,Australia,artist
Brahms: The Boy II,tt9173418,2020,Katie Holmes,Female,Australia,therapist
Captain Marvel,tt4154664,2019,Brie Larson,Female,Australia,commander
Infinite Storm,tt14060232,2022,Naomi Watts,Female,Australia,volunteer
The Dry,tt5144174,2020,Eric Bana,Male,Australia,agent
Back to the Outback,tt13575806,2021,Eric Bana,Male,Australia,zookeeper
Peter Rabbit 2: The Runaway,tt8376234,2021,Rose Byrne,Female,Australia,publisher
Wyrmwood: Apocalypse,tt14858054,2021,Luke McKenzie,Male,Australia,soldier
Babyteeth,tt8399664,2019,Eliza Scanlen,Female,Australia,dealer
Falling for Figaro,tt7392014,2020,Danielle Macdonald,Female,Australia,fund manager
Great White,tt8435002,2021,Katrina Bowden,Female,Australia,cook
Sequin in a Blue Room,tt8258510,2019,Conor Leach,Male,Australia,queen
Relic,tt9072352,2020,Robyn Nevin,Female,Australia,doctor
Little Monsters,tt7390588,2019,Lupita Nyong'o,Female,Australia,teacher
Miss Fisher & the Crypt of Tears,tt9010738,2020,Essie Davis,Female,Australia,fisher
Ride Like a Girl,tt7600382,2019,Teresa Palmer,Female,Australia,jockey
Animals,tt4426738,2019,Holliday Grainger,Female,Australia,writer
Romance on the Menu,tt11388822,2020,Cindy Busby,Female,Australia,restaurateur
Swimming for Gold,tt10782876,2020,Peyton List,Female,Australia,carpenter
Choir Girl,tt6069908,2019,Peter Flaherty,Male,Australia,prostitute
Awoken,tt7838536,2019,Erik Thomson,Male,Australia,instructor
Crazy About You,tt5277030,2019,Angus McLaren,Male,Australia,king
Sweet Tooth,tt9324800,2019,Julia Savage,Female,Australia,reader
Two Heads Creek,tt6515200,2019,Kerry Armstrong,Female,Australia,resident
Aiyai: Wrathful Soul,tt7209472,2020,Richard Huggett,Male,Australia,fisher
Love and Penguins,tt15051960,2022,Tammin Sursok,Female,Australia,manager
With Pleasure,tt13020336,2020,Alejandro Rose-Garcia,Male,Australia,cowboy
LEGO Monkie Kid: Revenge of the Spider Queen,tt14304128,2021,Kimberly Brooks,Female,Australia,queen
Maya the Bee 3: The Golden Orb,tt11792512,2021,Coco Jack Gillies,Female,Australia,queen
Sit. Stay. Love.,tt13142446,2021,Georgia Flood,Female,Australia,worker
Le Miroir,tt11448294,2020,Michael Caton,Male,Australia,narrator
When Pomegranates Howl,tt13376084,2020,Arafat Faiz,Male,Australia,pusher
Today,tt12851758,2020,Tim Clarke,Male,Australia,plumber
Bloodshot Heart,tt9614596,2020,Richard James Allen,Male,Australia,tenant
Ascendant,tt4687156,2019,Harry Greenwood,Male,Australia,dr.
The Screaming Silent,tt4080812,2020,Andrew Lindqvist,Male,Australia,filmmaker
Last Meal,tt13085326,2020,Hugh Ross,Male,Australia,narrator
Wentworth: Behind the Bars: A Look at Season 8,tt12724872,2020,Celia Ireland,Female,Australia,narrator
The Suspect,tt15482944,2021,Nicholas Hope,Male,Australia,carver
The Rover of Tobruk,tt13242978,2021,Erin Phillips,Male,Australia,narrator
The Menzies Movies,tt20724892,2022,John Howard,Male,Australia,minister
Wanderbust,tt10922832,2019,Emma Leonard,Female,Australia,mate
Sunnies,tt16250188,2021,Scott Toohey,Male,Australia,pharmacist
Call Connect.,tt10783306,2019,Caithlin Ologhlen,Male,Australia,operator
Atlas,tt11754128,2020,Alistair Bates,Male,Australia,driver
Dona Flor and Her Two Husbands,tt0077452,1976,Sônia Braga,Female,Brazil,pharmacist
"Black God, White Devil",tt0058006,1964,Geraldo Del Rey,Male,Brazil,ranch hand
Entranced Earth,tt0062352,1967,Jardel Filho,Male,Brazil,politician
Roberto Carlos a 300 Quilômetros por Hora,tt0254060,1971,Roberto Carlos,Male,Brazil,car dealer
Barren Lives,tt0057654,1963,Átila Iório,Male,Brazil,officer
O Bandido da Luz Vermelha,tt0144782,1968,Helena Ignez,Female,Brazil,politician
Amor Bandido,tt0078768,1979,Paulo Gracindo,Male,Brazil,investigator
The Priest and the Girl,tt0059560,1966,Helena Ignez,Female,Brazil,merchant
Dezenove Mulheres e Um Homem,tt0260857,1977,David Cardoso,Male,Brazil,driver
Assault on the Pay Train,tt0056582,1962,Eliezer Gomes,Male,Brazil,leader
O Prisioneiro do Sexo,tt0189950,1978,Sandra Bréa,Female,Brazil,architect
